loglik,beta0,alpha_i0_1,alpha_i0_2,acceptance_beta0,acceptance_alpha_i0_1,acceptance_alpha_i0_2
-589.488,1.14533,4.16023e-05,0.000225468,0.204203,0.219914,0.22317
-589.659,1.14524,4.05576e-05,0.000226568,0.204204,0.219905,0.223174
-587.859,1.14567,4.14405e-05,0.000228681,0.204187,0.219926,0.223162
-588.438,1.14689,4.12346e-05,0.000229524,0.204186,0.21993,0.223147
-590.117,1.14934,4.02263e-05,0.000226524,0.204169,0.219919,0.223158
-588.791,1.14443,4.10512e-05,0.000227322,0.20418,0.219921,0.223162
-590.138,1.14032,4.34902e-05,0.000236831,0.20419,0.219928,0.223156
-590.183,1.13991,4.38419e-05,0.000243019,0.204194,0.219912,0.223149
-593.13,1.13965,4.29429e-05,0.000239934,0.204195,0.219928,0.223134
-587.947,1.14485,4.13414e-05,0.000227277,0.20421,0.219924,0.223133
-590.962,1.14914,4.05959e-05,0.000229631,0.204214,0.219921,0.223128
-589.333,1.14646,4.12252e-05,0.000233426,0.204213,0.219914,0.223125
-589.223,1.14165,4.31068e-05,0.000240725,0.204214,0.219917,0.22314
-588.215,1.14714,4.07794e-05,0.000225174,0.204209,0.219908,0.223163
-588.323,1.14702,4.04403e-05,0.000225883,0.204222,0.219903,0.223164
-589.026,1.14883,4.01576e-05,0.000223519,0.204218,0.219898,0.223168
-590.339,1.14818,4.1058e-05,0.000226634,0.204213,0.219885,0.223186
-588.003,1.14421,4.17542e-05,0.000229055,0.204207,0.21991,0.223178
-589.832,1.1403,4.39214e-05,0.000241204,0.204208,0.219928,0.223182
-588.096,1.14317,4.25817e-05,0.000235775,0.204214,0.219931,0.223179
-588.617,1.14746,4.03891e-05,0.000221625,0.204225,0.219928,0.223178
-589.781,1.1492,3.96113e-05,0.00022313,0.204203,0.219931,0.223178
-587.766,1.14546,4.13998e-05,0.000230244,0.204209,0.219935,0.223172
-588.516,1.14463,4.10777e-05,0.000225621,0.204206,0.219954,0.223176
-589.912,1.148,3.94303e-05,0.000219934,0.204198,0.219967,0.223185
-588.944,1.14309,4.20084e-05,0.000228588,0.204209,0.219988,0.223177
-589.912,1.14068,4.38555e-05,0.000244406,0.204201,0.219993,0.223176
-589.773,1.14469,4.1723e-05,0.000225327,0.204202,0.220011,0.223182
-591.014,1.15043,3.98821e-05,0.000223495,0.204199,0.220022,0.223188
-589.065,1.14303,4.30517e-05,0.000235978,0.204218,0.220032,0.223188
-588.068,1.14442,4.20828e-05,0.00023129,0.204211,0.220043,0.22318
-587.797,1.14538,4.12417e-05,0.000227358,0.204214,0.220027,0.223173
-589.503,1.14832,3.94215e-05,0.000218291,0.204206,0.220022,0.223195
-592.031,1.15057,4.00292e-05,0.000221875,0.204205,0.220018,0.223203
-589.281,1.14618,4.08381e-05,0.000221616,0.204207,0.220032,0.223193
-592.403,1.14663,4.23196e-05,0.000239623,0.204206,0.220045,0.223195
-588.559,1.14375,4.22639e-05,0.000237097,0.204207,0.220043,0.223194
-589.539,1.14087,4.33977e-05,0.000241424,0.204192,0.220045,0.223173
-590.144,1.14861,3.94122e-05,0.00022173,0.204194,0.220057,0.22317
-592.461,1.14525,4.14991e-05,0.000221433,0.204202,0.22005,0.223167
-590.004,1.14931,4.03145e-05,0.000225837,0.204203,0.220061,0.223182
-587.968,1.14491,4.1947e-05,0.000231632,0.2042,0.22007,0.223165
-588.431,1.14437,4.24563e-05,0.000236218,0.204201,0.220084,0.223169
-588.628,1.14216,4.29369e-05,0.00023543,0.20421,0.220068,0.223152
-589.428,1.14483,4.07153e-05,0.000226394,0.204222,0.220075,0.223136
-589.649,1.14457,4.07618e-05,0.000226485,0.204221,0.220077,0.223124
-588.673,1.14286,4.22241e-05,0.000230433,0.204211,0.220063,0.22313
-588.313,1.14612,4.15847e-05,0.00023184,0.204206,0.220072,0.223124
-590.619,1.14707,4.08259e-05,0.000220608,0.204205,0.220082,0.223124
-588.047,1.14629,4.0727e-05,0.000224298,0.204176,0.220075,0.223109
-588.102,1.14567,4.16961e-05,0.00023229,0.204176,0.220056,0.223111
-592.105,1.14607,4.04747e-05,0.000231192,0.204184,0.220047,0.223122
-588.836,1.14864,4.0033e-05,0.000221709,0.20419,0.220059,0.223137
-588.104,1.14688,4.09959e-05,0.000227428,0.204198,0.220066,0.223138
-589.673,1.14117,4.27673e-05,0.00023352,0.204197,0.220056,0.223149
-588.425,1.14573,4.11013e-05,0.000230774,0.2042,0.220043,0.223146
-588.2,1.14476,4.11459e-05,0.000227825,0.204204,0.220043,0.223141
-587.925,1.14351,4.2226e-05,0.000233794,0.204212,0.22004,0.223149
-592.065,1.13893,4.36028e-05,0.00024138,0.204211,0.220036,0.223135
-588.848,1.14299,4.27633e-05,0.000233388,0.204228,0.22002,0.223132
-588.643,1.1446,4.11502e-05,0.000224934,0.204218,0.220025,0.223122
-590.942,1.14747,4.13921e-05,0.000226374,0.204217,0.220022,0.223115
-587.823,1.14517,4.13505e-05,0.000230037,0.204232,0.220036,0.223116
-587.758,1.14537,4.1253e-05,0.000228857,0.204236,0.220047,0.223102
-588.737,1.14364,4.16763e-05,0.000227288,0.20423,0.220047,0.223108
-590.672,1.14418,4.26676e-05,0.000242487,0.204245,0.220068,0.223103
-590.732,1.14021,4.37752e-05,0.000245257,0.20424,0.220065,0.223109
-588.046,1.14328,4.25048e-05,0.000235422,0.204248,0.220054,0.223117
-588.188,1.1437,4.17729e-05,0.000229366,0.204242,0.220043,0.223098
-588.564,1.14531,4.19251e-05,0.000235284,0.204241,0.220031,0.223107
-587.851,1.14525,4.16291e-05,0.000229501,0.204227,0.220011,0.223104
-588.804,1.14325,4.1873e-05,0.000233618,0.204228,0.220018,0.223103
-589.079,1.14183,4.34586e-05,0.000241458,0.204241,0.220011,0.2231
-590.254,1.14372,4.10857e-05,0.000229043,0.204233,0.22002,0.223099
-589.458,1.14858,4.02275e-05,0.000226864,0.204241,0.220015,0.223089
-588.733,1.1462,4.0313e-05,0.000222838,0.204256,0.220009,0.223089
-588.437,1.14752,4.08056e-05,0.000227326,0.204264,0.220031,0.223086
-589.391,1.14491,4.24878e-05,0.000233835,0.204268,0.220043,0.223106
-589.392,1.14441,4.2379e-05,0.000230814,0.204283,0.220049,0.223098
-588.277,1.14628,4.05048e-05,0.000224629,0.204277,0.22004,0.223079
-588.367,1.1448,4.22213e-05,0.0002331,0.204274,0.220049,0.223085
-589.248,1.14546,4.10967e-05,0.000222777,0.204271,0.220052,0.223078
-588.329,1.14382,4.23885e-05,0.000232368,0.204277,0.220065,0.223079
-588.568,1.14729,4.00692e-05,0.000222337,0.204271,0.22007,0.223095
-589.184,1.14802,4.00795e-05,0.000225665,0.20425,0.220067,0.223087
-587.915,1.14636,4.09157e-05,0.000225735,0.204258,0.220067,0.223091
-588.002,1.14513,4.15908e-05,0.000228257,0.204243,0.220079,0.223083
-587.781,1.14416,4.19177e-05,0.000231482,0.204242,0.220074,0.223071
-588.557,1.14555,4.0725e-05,0.000226841,0.204232,0.220079,0.223068
-588.25,1.14596,4.07825e-05,0.00022368,0.204218,0.220085,0.22307
-588.456,1.14442,4.11691e-05,0.000227143,0.204221,0.220085,0.223067
-588.003,1.1469,4.06771e-05,0.000226137,0.204216,0.220074,0.223069
-589.003,1.1435,4.1504e-05,0.000227022,0.204217,0.220092,0.223068
-587.896,1.14616,4.08497e-05,0.000226899,0.204223,0.220094,0.223076
-587.741,1.14556,4.12479e-05,0.000227906,0.204229,0.220092,0.223085
-588.584,1.14827,4.00569e-05,0.000222214,0.204235,0.220092,0.223093
-589.259,1.14898,3.95432e-05,0.000220781,0.204238,0.220092,0.223088
-591.185,1.14932,4.05861e-05,0.000229356,0.204237,0.220074,0.223067
-589.196,1.14697,3.99458e-05,0.000219383,0.204239,0.220074,0.223071
-588.189,1.14386,4.1862e-05,0.000233408,0.204231,0.220081,0.223065
-588.525,1.14556,4.19024e-05,0.000230957,0.204228,0.220081,0.223069
-590.068,1.14088,4.33381e-05,0.000242562,0.204222,0.220078,0.223068
-588.318,1.14279,4.2585e-05,0.000233642,0.20423,0.220074,0.223072
-588.74,1.14404,4.12518e-05,0.000226844,0.204243,0.220081,0.223087
-588.31,1.14545,4.12599e-05,0.000225458,0.204246,0.220069,0.223087
-589.004,1.14772,4.06061e-05,0.000228762,0.20427,0.220067,0.223088
-589.706,1.14967,3.95351e-05,0.000218261,0.204253,0.22006,0.223099
-588.704,1.14442,4.21412e-05,0.000237035,0.20427,0.220063,0.223107
-588.827,1.14664,4.09959e-05,0.000223898,0.204276,0.220074,0.223109
-587.928,1.14633,4.08242e-05,0.000227117,0.204278,0.220074,0.223088
-589.895,1.14143,4.26298e-05,0.000231621,0.204301,0.220078,0.223096
-588.961,1.14256,4.19989e-05,0.000231621,0.204291,0.220076,0.223102
-588.708,1.14318,4.27715e-05,0.000239359,0.204281,0.220076,0.223101
-588.755,1.14646,4.02437e-05,0.000221447,0.204274,0.220071,0.22311
-588.269,1.14459,4.18537e-05,0.000228852,0.204291,0.220074,0.223098
-588.689,1.14263,4.21311e-05,0.000231109,0.204308,0.220074,0.223108
-588.974,1.1472,4.11638e-05,0.000231248,0.204309,0.220083,0.22309
-588.026,1.14354,4.19601e-05,0.000231164,0.204301,0.22008,0.223071
-591.875,1.14227,4.20975e-05,0.000238412,0.204307,0.220076,0.22307
-588.497,1.14269,4.24085e-05,0.000236027,0.204315,0.220074,0.223065
-588.252,1.14334,4.23459e-05,0.000231932,0.204307,0.22008,0.223067
-588.237,1.14705,4.09859e-05,0.000228181,0.204315,0.220091,0.223059
-589.021,1.14426,4.13801e-05,0.000224907,0.204321,0.220112,0.223038
-588.513,1.14211,4.30094e-05,0.000237202,0.204325,0.220109,0.22302
-588.241,1.14711,4.07973e-05,0.000228011,0.204315,0.220096,0.223023
-588.071,1.14397,4.16823e-05,0.000231297,0.204314,0.220091,0.223032
-587.785,1.14426,4.20074e-05,0.000232647,0.20432,0.220091,0.22302
-589.62,1.14568,4.22956e-05,0.000235962,0.204307,0.220096,0.223033
-589.139,1.1416,4.28318e-05,0.000233918,0.204297,0.220098,0.223021
-587.929,1.14437,4.19843e-05,0.000230884,0.204285,0.2201,0.223027
-589.863,1.14988,3.96958e-05,0.000222358,0.204287,0.220105,0.223026
-589.338,1.1492,3.96786e-05,0.000222246,0.204292,0.220111,0.223025
-587.707,1.1453,4.13914e-05,0.00022896,0.204303,0.220118,0.223011
-589.874,1.14903,4.03752e-05,0.000223241,0.204299,0.220114,0.223011
-587.965,1.14556,4.15563e-05,0.000228952,0.204298,0.220123,0.223019
-588.185,1.14669,4.0607e-05,0.000226676,0.204282,0.22012,0.223005
-589.128,1.14493,4.20431e-05,0.000229107,0.204274,0.220125,0.223009
-588.644,1.14449,4.10772e-05,0.000225825,0.204273,0.220111,0.223012
-589.458,1.14932,3.97431e-05,0.000222932,0.204261,0.220102,0.223005
-589.586,1.14486,4.25176e-05,0.000239143,0.204265,0.2201,0.223016
-589.493,1.14857,4.06357e-05,0.000225959,0.204257,0.220125,0.223022
-587.967,1.14383,4.19001e-05,0.000232598,0.204258,0.220125,0.223046
-588.618,1.14476,4.13545e-05,0.000231985,0.204268,0.220129,0.223058
-589.272,1.14194,4.34308e-05,0.00023787,0.204267,0.22012,0.223058
-588.994,1.1455,4.17314e-05,0.000227604,0.204249,0.220127,0.223064
-593.997,1.15092,4.03436e-05,0.000226642,0.204254,0.220133,0.223065
-587.867,1.14411,4.1759e-05,0.000231339,0.204247,0.220124,0.223073
-588.934,1.14758,4.04513e-05,0.000227847,0.204255,0.220127,0.223073
-588.414,1.1474,4.07006e-05,0.000224427,0.204269,0.220122,0.223059
-588.15,1.14541,4.18757e-05,0.000232785,0.204268,0.220135,0.223062
-588.86,1.14622,4.14504e-05,0.000226884,0.204276,0.220131,0.223059
-588.201,1.14394,4.1626e-05,0.000228508,0.204278,0.220127,0.223061
-588.173,1.14413,4.14891e-05,0.00022986,0.20427,0.220115,0.223056
-588.502,1.14724,4.02404e-05,0.000221286,0.204265,0.220106,0.223051
-588.963,1.14393,4.27632e-05,0.0002352,0.20425,0.220122,0.223055
-589.693,1.14719,3.96707e-05,0.000219683,0.204252,0.220124,0.223049
-589.696,1.14586,4.1813e-05,0.000227971,0.204248,0.220131,0.223055
-587.938,1.14433,4.21211e-05,0.000232237,0.204245,0.22012,0.223079
-591.466,1.14494,4.01686e-05,0.000219446,0.204249,0.220115,0.223094
-590.561,1.14735,4.00471e-05,0.000216487,0.204259,0.220129,0.2231
-591.19,1.14838,4.12209e-05,0.000232168,0.204253,0.22012,0.223102
-588.944,1.1425,4.28914e-05,0.000240149,0.204246,0.220126,0.223096
-589.297,1.14486,4.14426e-05,0.000234149,0.20426,0.22012,0.223087
-588.039,1.14541,4.1242e-05,0.000226149,0.204257,0.220133,0.223091
-587.797,1.14521,4.12563e-05,0.000228842,0.204261,0.220142,0.223085
-590.405,1.14144,4.22366e-05,0.000230575,0.20426,0.220137,0.223091
-588.551,1.14513,4.08043e-05,0.000225407,0.204254,0.220146,0.223093
-589.573,1.14743,3.96381e-05,0.000219782,0.204262,0.220153,0.223088
-588.638,1.14452,4.21463e-05,0.000236866,0.204259,0.220162,0.223089
-588.036,1.14595,4.13389e-05,0.000227523,0.204278,0.22017,0.223098
-591.787,1.14456,4.21482e-05,0.000241544,0.204264,0.220161,0.223101
-589.422,1.14646,4.1855e-05,0.000233172,0.204259,0.22015,0.223098
-592.176,1.14535,4.26807e-05,0.000243036,0.204253,0.220164,0.223091
-588.219,1.14301,4.27175e-05,0.000235634,0.204248,0.220168,0.223099
-589.208,1.144,4.21697e-05,0.000238066,0.204249,0.220177,0.223099
-588.495,1.14567,4.06753e-05,0.000223263,0.204255,0.220172,0.223098
-588.498,1.14765,4.00831e-05,0.000221384,0.204252,0.220168,0.223082
-589.41,1.14231,4.19733e-05,0.000230572,0.20428,0.220177,0.223085
-589.649,1.14331,4.32995e-05,0.000241168,0.204292,0.220186,0.223089
-590.231,1.14075,4.27649e-05,0.000236304,0.204284,0.220183,0.223089
-588.451,1.14322,4.27059e-05,0.000234347,0.204277,0.220181,0.223088
-588.209,1.1475,4.03956e-05,0.00022439,0.204289,0.220192,0.223103
-588.172,1.14323,4.26673e-05,0.000235886,0.204281,0.220205,0.223093
-591.919,1.14132,4.32631e-05,0.000231686,0.204274,0.220201,0.22309
-588.062,1.14655,4.10437e-05,0.000226359,0.204271,0.220183,0.223076
-588.352,1.1456,4.15589e-05,0.000233318,0.204283,0.220176,0.22308
-589.471,1.14205,4.36499e-05,0.000241202,0.204275,0.220172,0.223088
-589.359,1.14355,4.30252e-05,0.000240972,0.204288,0.220163,0.223103
-588.908,1.14417,4.18018e-05,0.000235306,0.204285,0.220165,0.22312
-587.844,1.14446,4.17354e-05,0.000229574,0.204281,0.220167,0.223124
-587.993,1.14409,4.19363e-05,0.000233724,0.204276,0.220141,0.223119
-589.593,1.14829,4.04359e-05,0.000228565,0.204275,0.22013,0.223129
-587.988,1.14519,4.18181e-05,0.00023302,0.204287,0.220108,0.223133
-588.581,1.14714,4.0232e-05,0.000220979,0.204287,0.220101,0.223134
-590.067,1.14827,3.93558e-05,0.000215695,0.204281,0.220094,0.223125
-588.401,1.14769,4.03192e-05,0.00022249,0.204276,0.220099,0.22312
-589.513,1.14734,4.0231e-05,0.000227233,0.20427,0.220094,0.22311
-588.698,1.14717,4.00742e-05,0.000223056,0.204265,0.220094,0.223116
-589.57,1.14545,4.11469e-05,0.000222544,0.204253,0.22009,0.223115
-588.185,1.14295,4.22681e-05,0.000233884,0.20425,0.220079,0.223117
-588.73,1.14506,4.14619e-05,0.000233493,0.204262,0.220101,0.223109
-588.238,1.1447,4.12158e-05,0.00022622,0.204264,0.220092,0.223107
-588.549,1.1441,4.24855e-05,0.000237678,0.20426,0.220092,0.22311
-589.255,1.14573,4.11221e-05,0.000222991,0.204233,0.220083,0.223107
-588.337,1.14615,4.06508e-05,0.000222997,0.204225,0.220083,0.223102
-587.853,1.14429,4.17651e-05,0.000229811,0.204227,0.220079,0.223113
-590.621,1.14007,4.3995e-05,0.000239124,0.204217,0.220085,0.223108
-588.447,1.14243,4.29874e-05,0.000237272,0.204221,0.220085,0.223098
-588.102,1.14331,4.25833e-05,0.000235825,0.204228,0.220101,0.223104
-590.435,1.14249,4.17879e-05,0.000233547,0.204247,0.220092,0.22311
-588.247,1.1448,4.21882e-05,0.000234763,0.20426,0.220085,0.223116
-588.032,1.14336,4.23574e-05,0.000235189,0.204263,0.220085,0.223109
-592.164,1.14106,4.287e-05,0.000242703,0.204271,0.220083,0.223117
-587.803,1.14588,4.1218e-05,0.000227591,0.204272,0.220085,0.223123
-589.172,1.14598,4.19713e-05,0.000231957,0.204267,0.220096,0.223137
-588.226,1.14298,4.23272e-05,0.000235045,0.204246,0.220098,0.223134
-588.159,1.14317,4.2287e-05,0.00023502,0.204228,0.220072,0.223134
-588.22,1.14736,4.03539e-05,0.000224394,0.204224,0.220059,0.223129
-587.777,1.14429,4.18458e-05,0.000232056,0.204213,0.220054,0.223115
-592.229,1.14759,4.14539e-05,0.000237077,0.204214,0.220048,0.223127
-589.122,1.14888,3.95719e-05,0.000219238,0.204219,0.220054,0.223122
-588.039,1.14626,4.13511e-05,0.000229987,0.204205,0.220043,0.223121
-587.862,1.14383,4.21653e-05,0.000233687,0.204198,0.220048,0.223123
-588.365,1.14739,4.0829e-05,0.000227622,0.204199,0.220052,0.223122
-588.308,1.14256,4.26053e-05,0.000236159,0.2042,0.220054,0.223126
-588.199,1.14732,4.06928e-05,0.000226677,0.204197,0.220057,0.223143
-588.868,1.14386,4.1726e-05,0.000226801,0.204194,0.220059,0.223138
-587.884,1.14428,4.2011e-05,0.000231283,0.204202,0.220063,0.223135
-589.002,1.14212,4.28051e-05,0.000233268,0.204203,0.220072,0.223139
-589.481,1.14732,4.09702e-05,0.000223929,0.204196,0.220076,0.223144
-591.668,1.15155,3.91992e-05,0.000218702,0.204193,0.220083,0.223135
-589.152,1.14625,4.01526e-05,0.000221504,0.204198,0.220081,0.223128
-587.901,1.14633,4.11569e-05,0.000227966,0.204182,0.220076,0.223151
-591.7,1.14867,4.11435e-05,0.000232349,0.204186,0.220074,0.22315
-588.834,1.14743,4.10977e-05,0.000228376,0.204187,0.220056,0.223139
-590.459,1.14352,4.238e-05,0.000240838,0.204182,0.220059,0.223138
-589.137,1.14293,4.29599e-05,0.000241078,0.204181,0.22008,0.223135
-591.206,1.15043,3.94182e-05,0.000223571,0.204175,0.220087,0.223143
-588.759,1.14367,4.24723e-05,0.00023852,0.20417,0.220098,0.22314
-589.527,1.14136,4.35394e-05,0.000243151,0.204156,0.220093,0.223133
-588.12,1.14555,4.16862e-05,0.000232876,0.204157,0.2201,0.223135
-587.819,1.14551,4.12818e-05,0.00022986,0.204163,0.220111,0.223143
-590.24,1.14217,4.29156e-05,0.000242444,0.204169,0.220113,0.223149
-589.621,1.14174,4.37325e-05,0.000243479,0.204168,0.220107,0.223139
-590.008,1.14093,4.32274e-05,0.000234612,0.204162,0.220104,0.223141
-588.609,1.14238,4.26158e-05,0.000237193,0.204159,0.2201,0.223153
-588.86,1.14404,4.11994e-05,0.000227445,0.204156,0.2201,0.22315
-588.02,1.14389,4.17758e-05,0.000229696,0.204153,0.220093,0.223167
-588.121,1.14682,4.081e-05,0.000227983,0.204144,0.220091,0.223177
-588.348,1.14503,4.18156e-05,0.000234649,0.204143,0.220091,0.22317
-587.885,1.14547,4.14384e-05,0.000228033,0.204148,0.220082,0.223152
-588.317,1.14754,4.02557e-05,0.000223987,0.204136,0.220082,0.223156
-588.154,1.14702,4.09483e-05,0.000227347,0.204129,0.220076,0.223155
-588.825,1.1487,3.9993e-05,0.000222142,0.204141,0.220074,0.223159
-590.656,1.14625,3.99213e-05,0.000223423,0.204151,0.220074,0.223145
-589.217,1.14715,4.13328e-05,0.00022823,0.204152,0.220084,0.223148
-592.016,1.14662,3.93654e-05,0.000216153,0.204156,0.220089,0.223178
-587.992,1.14386,4.23656e-05,0.000234206,0.204168,0.220089,0.223197
-589.239,1.14298,4.29669e-05,0.000241339,0.204161,0.220074,0.223203
-590.079,1.13986,4.39412e-05,0.000242241,0.204166,0.220076,0.223202
-590.594,1.14128,4.42024e-05,0.000246258,0.204178,0.220071,0.223223
-588.269,1.14252,4.26537e-05,0.000235454,0.204171,0.220067,0.223216
-589.544,1.14517,4.20026e-05,0.000228464,0.204177,0.220054,0.22322
-588.75,1.14291,4.29141e-05,0.000235098,0.204191,0.220065,0.223217
-588.111,1.14493,4.20001e-05,0.000234267,0.204186,0.220056,0.223221
-589.047,1.14458,4.18716e-05,0.000227346,0.204187,0.220069,0.22322
-589.301,1.14383,4.11966e-05,0.000228376,0.204195,0.220054,0.223234
-588.901,1.14237,4.21571e-05,0.000232416,0.204194,0.220058,0.223227
-590.791,1.1393,4.38994e-05,0.000240206,0.204195,0.220045,0.223222
-588.9,1.1439,4.23535e-05,0.000230677,0.204192,0.220065,0.223226
-588.059,1.1434,4.24848e-05,0.000235761,0.204182,0.220067,0.223223
-590.722,1.15055,3.87073e-05,0.000214397,0.204205,0.220067,0.22322
-588.308,1.14668,4.04244e-05,0.000222564,0.204196,0.220075,0.223226
-590.197,1.14829,4.09223e-05,0.000225598,0.204197,0.220088,0.223221
-588.945,1.14733,4.09412e-05,0.000224868,0.204198,0.220095,0.22322
-588.98,1.14506,4.11645e-05,0.000223594,0.204189,0.220075,0.223224
-587.997,1.14479,4.14225e-05,0.000227292,0.204183,0.220078,0.223225
-587.912,1.1454,4.17004e-05,0.000230654,0.204172,0.220069,0.223211
-588.518,1.14404,4.16877e-05,0.000227292,0.204162,0.220067,0.223202
-589.805,1.14327,4.32201e-05,0.000242634,0.204166,0.220065,0.223204
-589.813,1.14451,4.10212e-05,0.000230363,0.204158,0.220052,0.223196
-588.188,1.14572,4.16814e-05,0.000232724,0.204153,0.220056,0.223211
-591.523,1.14933,4.00045e-05,0.000217434,0.204148,0.220051,0.223208
-589.486,1.14927,4.00971e-05,0.000223431,0.204155,0.220045,0.223209
-593.209,1.14754,4.09433e-05,0.000236316,0.20417,0.220043,0.223226
-589.452,1.14938,3.94882e-05,0.000218221,0.204173,0.220041,0.223236
-588.727,1.14353,4.15265e-05,0.000229456,0.204189,0.220045,0.223238
-592.518,1.14089,4.22244e-05,0.000227825,0.204184,0.220051,0.22323
-590.347,1.14442,4.18094e-05,0.000237801,0.204194,0.220047,0.223238
-591.42,1.14765,4.08387e-05,0.000220781,0.204187,0.220049,0.223238
-588.653,1.14384,4.21024e-05,0.000236454,0.20419,0.220056,0.223259
-593.543,1.13767,4.48764e-05,0.000250902,0.204183,0.220062,0.223275
-589.773,1.14174,4.37574e-05,0.000244104,0.204191,0.220058,0.223283
-589.508,1.14157,4.24949e-05,0.000235373,0.204198,0.220043,0.223287
-589.248,1.14606,4.08026e-05,0.000221456,0.204204,0.220041,0.223277
-589.108,1.14281,4.18843e-05,0.000232739,0.204188,0.220056,0.22327
-588.525,1.14532,4.21028e-05,0.00023418,0.20418,0.220084,0.223265
-588.717,1.14425,4.15093e-05,0.000225965,0.204175,0.220088,0.223271
-588.933,1.1477,3.98748e-05,0.000222475,0.20417,0.22009,0.223277
-588.216,1.14722,4.03394e-05,0.000223131,0.204163,0.220088,0.223285
-591.367,1.143,4.11563e-05,0.000228825,0.204149,0.220097,0.223299
-588.696,1.14381,4.24307e-05,0.000231704,0.204141,0.22009,0.223298
-587.889,1.14508,4.12751e-05,0.000229406,0.204125,0.22009,0.223306
-588.546,1.14699,4.01619e-05,0.00022296,0.204129,0.220086,0.223318
-591.063,1.14571,4.22349e-05,0.000240222,0.204124,0.22009,0.223322
-588.582,1.14193,4.29657e-05,0.000236565,0.204129,0.220088,0.223328
-587.994,1.14327,4.22962e-05,0.000233991,0.204124,0.220084,0.223314
-587.897,1.14434,4.15536e-05,0.000229596,0.204115,0.220068,0.223316
-591.79,1.14516,4.04406e-05,0.000228633,0.204122,0.220068,0.223313
-588.476,1.14287,4.22457e-05,0.000231161,0.204126,0.220062,0.223321
-588.701,1.14583,4.05704e-05,0.000222232,0.204127,0.22006,0.223311
-588.49,1.14599,4.11256e-05,0.000231262,0.20412,0.220043,0.223302
-588.761,1.14242,4.28836e-05,0.000239477,0.20411,0.220047,0.223299
